Ticker,Sector,Industry,Company_Type,Current_Price,DCF_Price,Technical_Price,Comparable_Price,Startup_Price,Equity Value,RSI 14,Current_Multiples,Technical Trend on MA,MA_20,MA_50,MA_200,Relative_Valuation,Last_Close,Market_Cap,PE_Ratio,Revenue_Growth,Quality_Score,Quality_Grade,Growth_Quality,Median_Growth,Current_Revenue,Implied_Value_Estimate,Key_Risks,Recommendation,Confidence,Signal-Bullish,Signal-Bearish,Signal-Neutral,Signal-DCF,Signal-Startup,Signal-Technical,Signal-Comparable,Risk_Level,Investment_Thesis,Data_Quality,Next_Steps,Errors
EXTR,Technology,Communication Equipment,turnaround,$21.86,$36.59,$31.41,$51.74,$0.00,"$4,837,821,021",54.19951695358287,"{'pe': None, 'ps': 2.5350285, 'pb': 43.983902}",Strong Uptrend,22.050500011444093,20.10199996948242,16.780649995803834,Undervalued,$0.00,"$2,890,102,016",,0.196,5,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['DCF shows 67% upside', 'Technical: Strong Uptrend', 'Trading below peer multiples']",['Poor quality metrics'],[],Strong Buy,,Buy,Buy,Medium,Turnaround company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
EXUS,,,startup_loss_making,$0.00,$0.00,$28.13,$0.00,$0.00,$0,61.18768451437591,,Short-term Uptrend,25.991350078582762,25.72161998748779,,N/A,$0.00,$0,19.0316,,20,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Short-term Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
EYE,Consumer Cyclical,Specialty Retail,turnaround,$27.33,$2.49,$40.35,$35.71,$0.00,"$197,565,080",69.912684868976,"{'pe': None, 'ps': 1.1479137, 'pb': 2.543982}",Strong Uptrend,24.05450019836426,24.193400077819824,17.03977502346039,Undervalued,$0.00,"$2,164,437,248",,0.077,5,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend', 'Trading below peer multiples']","['DCF shows -91% downside', 'Poor quality metrics']",[],Strong Sell,,Buy,Buy,Medium,Turnaround company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
EYEG,,,startup_loss_making,$0.00,$0.00,$38.39,$0.00,$0.00,$0,62.95967821071177,,Strong Uptrend,36.03806552886963,35.63262657165527,34.6840961265564,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
EYPT,Healthcare,Biotechnology,startup_loss_making,$13.39,$0.00,$24.50,$0.00,$4.87,$0,60.54188576569606,,Strong Uptrend,12.95750002861023,11.527800025939941,8.3139000082016,N/A,$0.00,"$922,938,240",,-0.437,20,D,Weak (<15%),11.1%,"$43,273,000","$103,855,200","['Bankruptcy risk', 'High risk: <2 years cash runway', 'Weak financial health']",AVOID,High,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
EZGO,Consumer Cyclical,Recreational Vehicles,startup_loss_making,$0.16,$0.00,$0.42,$0.00,$4.01,$0,38.403211370741026,,Strong Downtrend,0.1699499987065792,0.28740000039339064,0.4194250010699034,N/A,$0.00,"$919,378",0.0036314728,-0.035,27,D,Declining,-8.4%,"$21,134,425","$33,815,080","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'High volume selling pressure', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,High,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
EZPW,Financial Services,Credit Services,financial,$17.96,$36.13,$23.17,$36.75,$0.00,"$2,093,020,982",71.67712536671138,"{'pe': 13.922481, 'ps': 0.8877261, 'pb': 1.1059113}",Strong Uptrend,17.055499935150145,15.688799934387207,14.13959997177124,Undervalued,$0.00,"$1,093,694,592",13.922481,0.105,69,B,,0,$0,$0,[],BUY,Medium,"['DCF shows 101% upside', 'Technical: Strong Uptrend', 'Trading below peer multiples', 'Good quality company metrics']",[],[],Strong Buy,,Buy,Buy,Low,Financial company requiring careful timing. Current signals: buy.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis']",[]
FA,Industrials,Specialty Business Services,startup_loss_making,$14.78,$0.00,$16.79,$0.00,$-1.37,$0,32.44537157038201,,Strong Downtrend,15.845999908447265,16.594999885559083,16.790274953842165,N/A,$0.00,"$2,571,580,416",,1.117,19,D,Weak (<15%),12.6%,"$860,205,000","$1,720,410,000","['Bankruptcy risk', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,High,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
FAAR,,,startup_loss_making,$0.00,$0.00,$34.35,$0.00,$0.00,$0,61.87308918809548,,Strong Uptrend,30.093399906158446,29.357659912109376,28.01353281021118,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
FAAS,Technology,Software - Infrastructure,startup_loss_making,$0.08,$0.00,$0.47,$0.00,$-0.20,$0,17.307134198667434,,Strong Downtrend,0.1762325007468462,0.29432699874043466,0.46546500008553265,N/A,$0.00,"$4,897,831",,0.316,7,D,Declining,-30.9%,$0,$0,"['Bankruptcy risk', 'Weak financial health', 'Limited financial data availability']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'High volume selling pressure', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
FAASW,Technology,Software - Infrastructure,startup_loss_making,$0.01,$0.00,$0.01,$0.00,$0.00,$0,,,Insufficient Moving Averages Data,,,,N/A,$0.00,$0,,0.316,7,D,Declining,-30.9%,$0,$0,"['Bankruptcy risk', 'Weak financial health', 'Limited financial data availability']",AVOID,High,[],"['Critical cash runway or poor growth', 'Poor quality metrics']",['Technical: Insufficient Moving Averages Data'],,Avoid,Neutral,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
FAB,,,startup_loss_making,$0.00,$0.00,$105.37,$0.00,$0.00,$0,53.59474658853899,,Strong Uptrend,87.5695011138916,85.41300018310547,81.556787109375,N/A,$0.00,$0,13.014261,,20,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
FACT,,,startup_loss_making,$10.29,$0.00,$10.42,$0.00,$0.00,$0,54.04483369517089,,Short-term Uptrend,10.288649892807006,10.289000053405761,,N/A,$0.00,"$250,333,472",,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Short-term Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
FACTU,Financial Services,Shell Companies,financial,$10.37,$0.00,$10.11,$0.00,$0.00,$0,42.030246473585855,"{'pe': None, 'ps': None, 'pb': -36.64311}",Downtrend,10.395499753952027,10.40239990234375,10.199299969673156,Fair,$0.00,$0,,,15,D,,0,$0,$0,"['Weak financial health', 'Limited financial data availability']",SELL,Medium,[],"['Technical: Downtrend', 'Poor quality metrics']","['DCF suggests fair valuation', 'Fair valuation vs peers']",Hold,,Sell,Hold,Medium,Financial company requiring careful timing. Current signals: sell.,Low,"['Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",['dcf_analysis():FCF and EBITDA Data Unavailable']
FACTW,Financial Services,Shell Companies,financial,$0.25,$0.00,$0.25,$0.00,$0.00,$0,,"{'pe': None, 'ps': None, 'pb': -0.8830389}",Insufficient Moving Averages Data,,,,Fair,$0.00,$0,,,15,D,,0,$0,$0,"['Weak financial health', 'Limited financial data availability']",HOLD,Low,[],['Poor quality metrics'],"['DCF suggests fair valuation', 'Technical: Insufficient Moving Averages Data', 'Fair valuation vs peers']",Hold,,Neutral,Hold,Medium,Financial company requiring careful timing. Current signals: hold.,Low,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement', 'Seek additional data sources beyond yFinance']",['dcf_analysis():FCF and EBITDA Data Unavailable']
FAD,,,startup_loss_making,$0.00,$0.00,$196.25,$0.00,$0.00,$0,67.92463070704355,,Strong Uptrend,157.7490020751953,153.4048010253906,141.86754329681398,N/A,$0.00,$0,27.96199,,10,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
FALN,,,startup_loss_making,$0.00,$0.00,$29.64,$0.00,$0.00,$0,78.3256767261865,,Strong Uptrend,27.468027973175047,27.10427764892578,26.2187931060791,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
FAMI,Consumer Defensive,Packaged Foods,startup_loss_making,$1.89,$0.00,$2.74,$0.00,$88.33,$0,54.60449158281142,,Uptrend,1.80799999833107,1.767600004673004,2.276249995827675,N/A,$0.00,"$2,485,741",,-0.557,17,D,Weak (<15%),11.2%,"$64,131,332","$128,262,664","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,['Technical: Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
FANG,Energy,Oil & Gas E&P,commodity,$142.18,$-157.41,$170.67,$89.73,$0.00,"$-45,569,216,620",53.002939624846526,"{'pe': 10.295437, 'ps': 3.0692868, 'pb': 1.0646998}",Uptrend,141.28999938964844,141.68293518066406,146.7388446044922,Overvalued,$0.00,"$41,159,135,232",10.295437,0.413,59,C,,0,$0,$0,[],HOLD,Low,['Technical: Uptrend'],"['DCF shows -211% downside', 'Trading above peer multiples']",[],Strong Sell,,Buy,Sell,Low,Commodity company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
FARM,Consumer Defensive,Packaged Foods,turnaround,$1.83,$4.56,$2.50,$39.63,$0.00,"$98,384,991",47.56335758381931,"{'pe': None, 'ps': 0.115443945, 'pb': 0.90594065}",Uptrend,1.9415000021457671,1.7810000014305114,1.8475999963283538,Undervalued,$0.00,"$39,514,268",,0.009,0,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['DCF shows 149% upside', 'Technical: Uptrend', 'Strong volume supporting uptrend', 'Trading below peer multiples']",['Poor quality metrics'],[],Strong Buy,,Buy,Buy,Medium,Turnaround company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
FAST,Industrials,Industrial Distribution,mature_profitable,$47.99,$20.56,$60.18,$15.42,$0.00,"$23,592,665,693",50.52809776321263,"{'pe': 46.144234, 'ps': 7.0841584, 'pb': 14.463532}",Strong Uptrend,48.39250030517578,47.808018341064454,40.95919397354126,Overvalued,$0.00,"$55,075,082,240",46.144234,0.086,64,B,,0,$0,$0,[],SELL,Medium,"['Technical: Strong Uptrend', 'Good quality company metrics']","['DCF shows -57% downside', 'Trading above peer multiples']",[],Strong Sell,,Buy,Sell,Low,Stable dividend-paying company. DCF suggests Strong Sell with B quality metrics.,High,['Monitor for fundamental changes before reconsidering'],[]
FAT,Consumer Cyclical,Restaurants,startup_loss_making,$2.30,$0.00,$2.95,$0.00,$19.36,$0,71.68756373567433,,Uptrend,1.90829998254776,2.0631200003623964,2.6852030390501023,N/A,$0.00,"$41,440,968",,-0.034,7,D,Moderate (15-30%),23.4%,"$592,652,000","$1,896,486,400","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,"['Technical: Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
FATBB,Consumer Cyclical,Restaurants,startup_loss_making,$2.54,$0.00,$2.88,$0.00,$253.13,$0,48.39715532428408,,Strong Downtrend,2.5816999793052675,2.6107999753952025,2.8801930260658266,N/A,$0.00,"$41,440,964",,-0.034,7,D,Moderate (15-30%),23.4%,"$592,652,000","$1,896,486,400","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
FATBP,Consumer Cyclical,Restaurants,startup_loss_making,$2.67,$0.00,$3.59,$0.00,$0.00,$0,63.65458623001258,,Uptrend,2.295200026035309,2.531500024795532,5.878716305494309,N/A,$0.00,$0,,-0.034,7,D,Moderate (15-30%),23.4%,"$592,652,000","$1,896,486,400","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
FATE,Healthcare,Biotechnology,startup_loss_making,$0.97,$0.00,$1.23,$0.00,$1.51,$0,44.455606890279974,,Strong Downtrend,1.0044999986886978,1.0727999997138977,1.2330999976396562,N/A,$0.00,"$111,881,336",,-0.718,15,D,Declining,-34.0%,"$13,631,000","$32,714,400","['Bankruptcy risk', 'High risk: <2 years cash runway', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
FATN,Technology,Software - Infrastructure,turnaround,$6.75,$2.32,$12.40,$4.47,$0.00,"$32,123,451",51.07968737932135,"{'pe': 45.0, 'ps': 5.6650424, 'pb': 4.576271}",Short-term Uptrend,6.407950019836425,6.655140018463134,,Overvalued,$0.00,"$93,328,656",45.0,0.049,44,C,,0,$0,$0,[],HOLD,Low,"['Technical: Short-term Uptrend', 'Strong volume supporting uptrend']","['DCF shows -66% downside', 'Trading above peer multiples']",[],Strong Sell,,Buy,Sell,Low,Turnaround company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
FBGL,Industrials,Engineering & Construction,startup_loss_making,$0.64,$0.00,$1.07,$0.00,$2.12,$0,50.85255656182287,,Short-term Uptrend,0.6370999962091446,0.614520000219345,,N/A,$0.00,"$8,641,350",,-0.57,5,D,Declining,-26.0%,"$13,847,548","$27,695,096","['Bankruptcy risk', 'Weak financial health']",AVOID,High,['Technical: Short-term Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
FBIO,Healthcare,Biotechnology,startup_loss_making,$3.65,$0.00,$6.29,$0.00,$4.83,$0,62.062602771573324,,Strong Uptrend,3.3119999885559084,2.5133999943733216,1.9687499988079071,N/A,$0.00,"$108,604,848",,0.102,12,D,Weak (<15%),10.1%,"$57,675,000","$138,420,000","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
FBIOP,Healthcare,Biotechnology,startup_loss_making,$9.15,$0.00,$14.49,$0.00,$2.53,$0,60.84410610436323,,Strong Uptrend,8.78684995174408,7.937099981307983,7.083689975738525,N/A,$0.00,"$49,116,008",,0.102,12,D,Weak (<15%),10.1%,"$57,675,000","$138,420,000","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
FBIZ,Financial Services,Banks - Regional,financial,$51.70,$71.58,$69.09,$42.79,$0.00,"$595,771,930",52.15743820367259,"{'pe': 9.232143, 'ps': 2.85073, 'pb': 1.2930171}",Strong Uptrend,51.98099994659424,50.58716537475586,48.83951244354248,Overvalued,$0.00,"$430,323,392",9.232143,0.058,52,C,,0,$0,$0,[],HOLD,Low,"['DCF shows 38% upside', 'Technical: Strong Uptrend']",['Trading above peer multiples'],[],Strong Buy,,Buy,Sell,Low,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
FBL,,,startup_loss_making,$0.00,$0.00,$79.63,$0.00,$0.00,$0,47.79551330692582,,Strong Uptrend,46.43265037536621,45.84765983581543,38.955140085220336,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
FBLA,Financial Services,Banks - Regional,financial,$12.30,$-4.82,$14.65,$7.21,$0.00,"$-88,384,258",64.72312440562523,"{'pe': None, 'ps': 3.4117897, 'pb': 0.679483}",Strong Uptrend,12.045499992370605,11.811199970245362,11.504074974060059,Overvalued,$0.00,"$225,652,352",,-0.015,8,D,,0,$0,$0,['Weak financial health'],SELL,Medium,['Technical: Strong Uptrend'],"['DCF shows -139% downside', 'Trading above peer multiples', 'Poor quality metrics']",[],Strong Sell,,Buy,Sell,Medium,Financial company requiring careful timing. Current signals: sell.,Medium,['Monitor for fundamental changes before reconsidering'],[]
FBLG,Healthcare,Biotechnology,startup_loss_making,$0.53,$0.00,$1.10,$0.00,$-0.05,$0,38.658706338902306,,Strong Downtrend,0.5640499979257584,0.5966999995708465,1.0993449985980988,N/A,$0.00,"$22,029,502",,,0,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'High volume selling pressure', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
FBNC,Financial Services,Banks - Regional,financial,$53.22,$50.13,$70.22,$19.21,$0.00,"$2,078,582,441",49.02967797003116,"{'pe': 22.743591, 'ps': 6.111651, 'pb': 1.4181789}",Strong Uptrend,54.483499908447264,51.87080009460449,44.41218858718872,Overvalued,$0.00,"$2,206,629,888",22.743591,0.143,57,C,,0,$0,$0,[],HOLD,Low,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']",['Trading above peer multiples'],['DCF suggests fair valuation'],Hold,,Buy,Sell,Low,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
FBOT,,,startup_loss_making,$0.00,$0.00,$40.40,$0.00,$0.00,$0,67.2668114076379,,Strong Uptrend,31.967731475830078,31.59874050140381,28.89853995323181,N/A,$0.00,$0,31.504845,,5,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
FBRX,Healthcare,Biotechnology,startup_loss_making,$15.86,$0.00,$29.91,$0.00,$8.54,$0,79.93981103741203,,Uptrend,11.811250019073487,11.102800006866454,11.613990004062652,N/A,$0.00,"$197,185,056",,,18,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Weak financial health']",AVOID,High,['Technical: Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
FBYD,Industrials,Conglomerates,turnaround,$13.44,$11.17,$27.62,$2.36,$0.00,"$415,750,015",70.32588379149333,"{'pe': 37.333332, 'ps': 65.0896, 'pb': 1221.8181}",Strong Uptrend,9.68074996471405,8.04173996925354,7.353041664361954,Overvalued,$0.00,"$500,408,864",37.333332,0.418,31,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['DCF shows -17% downside', 'Trading above peer multiples', 'Poor quality metrics']",[],Sell,,Buy,Sell,Medium,Turnaround company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
FBYDW,Industrials,Conglomerates,turnaround,$1.68,$inf,$1.68,$0.00,$0.00,"$415,750,015",,"{'pe': None, 'ps': None, 'pb': 152.72726}",Insufficient Moving Averages Data,,,,Fair,$0.00,$0,,0.418,29,D,,0,$0,$0,['Weak financial health'],HOLD,Low,['DCF shows inf% upside'],['Poor quality metrics'],"['Technical: Insufficient Moving Averages Data', 'Fair valuation vs peers']",Strong Buy,,Neutral,Hold,Medium,Turnaround company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
FCA,,,startup_loss_making,$0.00,$0.00,$37.75,$0.00,$0.00,$0,54.5227168136616,,Strong Uptrend,28.341000175476076,27.109400100708008,22.51196265220642,N/A,$0.00,$0,9.129914,,15,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
FCAL,,,startup_loss_making,$0.00,$0.00,$50.18,$0.00,$0.00,$0,78.24733723007908,,Uptrend,48.40380020141602,47.87951530456543,47.99461771011352,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,"['Technical: Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
FCAP,Financial Services,Banks - Regional,financial,$44.39,$78.26,$61.46,$32.94,$0.00,"$262,562,249",61.9824581913408,"{'pe': 11.295165, 'ps': 3.3338635, 'pb': 1.2089767}",Strong Uptrend,43.00599250793457,39.49984199523926,38.688484239578244,Overvalued,$0.00,"$148,933,680",11.295165,0.175,67,B,,0,$0,$0,[],BUY,Medium,"['DCF shows 76% upside', 'Technical: Strong Uptrend', 'Good quality company metrics']",['Trading above peer multiples'],[],Strong Buy,,Buy,Sell,Low,Financial company requiring careful timing. Current signals: buy.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis']",[]
