Batch_Number,Rows_Analyzed,Total_Stocks,Sector_Distribution,Company_Types,Avg_DCF_Discount,Quality_Distribution,Risk_Summary,Recommendation_Summary,Top_Opportunities,Validation_Issues,Problematic_Stocks,Avg_Consensus_Deviation,High_Divergence_Count,Contrarian_Opportunities,Analyst_Coverage_Avg,Key_Insights,Processing_Timestamp1,1-20,20,"{""Financial Services"": 6, ""Technology"": 2, ""Industrials"": 2}","{""startup_loss_making"": 11, ""financial"": 6, ""mature_profitable"": 1, ""cyclical"": 1, ""turnaround"": 1}",-48.9%,"{""D"": 19, ""C"": 1}","{""Very High"": 11, ""Medium"": 8, ""Low"": 1}","{""AVOID"": 10, ""HOLD"": 7, ""SELL"": 2, ""MONITOR"": 1}",,"{""METHOD_DIVERGENCE"": 2}","{""AAL"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (513% range)""], ""AAON"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (1023% range)""]}",0.0%,0,,0,Quality concern: 19/20 stocks rated D; High startup concentration: 11/20; Validation issues: METHOD_DIVERGENCE(2),2025-09-25 18:41:13
44,861-880,20,"{""Healthcare"": 6, ""Utilities"": 3, ""Consumer Defensive"": 3}","{""startup_loss_making"": 11, ""mature_profitable"": 3, ""growth_profitable"": 2, ""turnaround"": 2, ""financial"": 2}",489.2%,"{""D"": 13, ""C"": 7}","{""Very High"": 11, ""Low"": 7, ""Medium"": 2}","{""AVOID"": 9, ""BUY"": 3, ""SELL"": 3, ""HOLD"": 3, ""SPECULATIVE BUY"": 2}",,"{""METHOD_DIVERGENCE"": 4, ""DCF_EXTREME"": 2}","{""CECO"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (1788% range)""], ""CEG"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (537% range)""], ""CENT"": [""DCF_EXTREME: 2957% difference from current price"", ""METHOD_DIVERGENCE: Valuation methods highly divergent (3313% range)""], ""CENTA"": [""DCF_EXTREME: 529% difference from current price"", ""METHOD_DIVERGENCE: Valuation methods highly divergent (600% range)""]}",0.0%,0,,0,"High DCF upside: CDW, CENT, CENTA; Quality concern: 13/20 stocks rated D; High startup concentration: 11/20; Validation issues: METHOD_DIVERGENCE(4), DCF_EXTREME(2)",2025-09-25 18:45:25
45,881-900,20,"{""Financial Services"": 8, ""Healthcare"": 4, ""Technology"": 3}","{""financial"": 8, ""startup_loss_making"": 8, ""turnaround"": 3, ""mature_profitable"": 1}",-40.1%,"{""D"": 14, ""B"": 4, ""C"": 2}","{""Very High"": 8, ""Medium"": 6, ""Low"": 6}","{""AVOID"": 7, ""SELL"": 6, ""HOLD"": 5, ""SPECULATIVE BUY"": 1, ""BUY"": 1}",CG,"{""METHOD_DIVERGENCE"": 3, ""TECH_EXTREME"": 1}","{""CEPO"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (577% range)""], ""CEPT"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (1882% range)""], ""CERO"": [""TECH_EXTREME: 479% technical target seems aggressive""], ""CFSB"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (936% range)""]}",0.0%,0,,0,"Quality concern: 14/20 stocks rated D; High startup concentration: 8/20; Validation issues: METHOD_DIVERGENCE(3), TECH_EXTREME(1)",2025-09-25 18:45:25
46,901-920,20,"{""Financial Services"": 8, ""Healthcare"": 5, ""Technology"": 2}","{""financial"": 8, ""startup_loss_making"": 5, ""turnaround"": 4, ""mature_profitable"": 2, ""reit"": 1}",91.4%,"{""D"": 15, ""B"": 3, ""C"": 1, ""A"": 1}","{""Medium"": 10, ""Very High"": 5, ""Low"": 5}","{""HOLD"": 9, ""AVOID"": 5, ""SELL"": 5, ""BUY"": 1}",CHCI,"{""DCF_EXTREME"": 1, ""DCF_QUALITY_MISMATCH"": 1, ""COMP_UNDERVALUED"": 1, ""TECH_EXTREME"": 1, ""METHOD_DIVERGENCE"": 1}","{""CGEN"": [""DCF_EXTREME: 339% difference from current price"", ""DCF_QUALITY_MISMATCH: High DCF upside despite poor quality metrics""], ""CGO"": [""COMP_UNDERVALUED: Comparable suggests undervaluation vs PE ratio""], ""CGTL"": [""TECH_EXTREME: 387% technical target seems aggressive""], ""CHA"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (1649% range)""]}",0.0%,0,,0,"High DCF upside: CGEN, CHCI; Quality concern: 15/20 stocks rated D; Validation issues: DCF_EXTREME(1), DCF_QUALITY_MISMATCH(1)",2025-09-25 18:45:25
47,921-940,20,"{""Financial Services"": 5, ""Consumer Defensive"": 4, ""Healthcare"": 2}","{""financial"": 5, ""turnaround"": 5, ""startup_loss_making"": 4, ""mature_profitable"": 3, ""commodity"": 2, ""cyclical"": 1}",247.7%,"{""D"": 12, ""C"": 6, ""B"": 2}","{""Low"": 8, ""Medium"": 8, ""Very High"": 4}","{""HOLD"": 13, ""AVOID"": 4, ""BUY"": 2, ""SELL"": 1}",CHI,"{""TECH_EXTREME"": 1, ""DCF_EXTREME"": 1, ""METHOD_DIVERGENCE"": 2}","{""CHEK"": [""TECH_EXTREME: 359% technical target seems aggressive""], ""CHR"": [""DCF_EXTREME: 1049% difference from current price"", ""METHOD_DIVERGENCE: Valuation methods highly divergent (1692% range)""], ""CHRS"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (693% range)""]}",0.0%,0,,0,"High DCF upside: CHR, CHRD; Quality concern: 12/20 stocks rated D; Validation issues: METHOD_DIVERGENCE(2), TECH_EXTREME(1)",2025-09-25 18:45:25
48,941-960,20,"{""Financial Services"": 6, ""Technology"": 3, ""Industrials"": 2}","{""startup_loss_making"": 6, ""financial"": 6, ""turnaround"": 5, ""mature_profitable"": 1, ""reit"": 1, ""cyclical"": 1}",516.0%,"{""D"": 15, ""B"": 4, ""C"": 1}","{""Medium"": 9, ""Very High"": 6, ""Low"": 5}","{""HOLD"": 9, ""AVOID"": 5, ""SELL"": 3, ""BUY"": 2, ""MONITOR"": 1}","CINF, CIVB","{""DCF_EXTREME"": 1, ""DCF_QUALITY_MISMATCH"": 1, ""TECH_EXTREME"": 2, ""METHOD_DIVERGENCE"": 4}","{""CHSN"": [""DCF_EXTREME: 2761% difference from current price"", ""DCF_QUALITY_MISMATCH: High DCF upside despite poor quality metrics""], ""CHYM"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (1542% range)""], ""CIFR"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (2893% range)""], ""CIIT"": [""TECH_EXTREME: 288% technical target seems aggressive"", ""METHOD_DIVERGENCE: Valuation methods highly divergent (1620% range)""], ""CISS"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (1110% range)""]}",0.0%,0,,0,"High DCF upside: CHSN; Quality concern: 15/20 stocks rated D; Validation issues: METHOD_DIVERGENCE(4), TECH_EXTREME(2)",2025-09-25 18:45:25
49,961-980,20,"{""Healthcare"": 4, ""Consumer Cyclical"": 3, ""Technology"": 3}","{""startup_loss_making"": 11, ""turnaround"": 4, ""growth_profitable"": 2, ""financial"": 1, ""mature_profitable"": 1, ""commodity"": 1}",3.3%,"{""D"": 17, ""C"": 2, ""B"": 1}","{""Very High"": 11, ""Medium"": 6, ""Low"": 3}","{""AVOID"": 10, ""SELL"": 5, ""HOLD"": 3, ""MONITOR"": 1, ""BUY"": 1}",CLMB,"{""TECH_EXTREME"": 1, ""METHOD_DIVERGENCE"": 3, ""DCF_QUALITY_MISMATCH"": 1}","{""CJET"": [""TECH_EXTREME: 918% technical target seems aggressive""], ""CLBK"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (773% range)""], ""CLBT"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (584% range)""], ""CLLS"": [""DCF_QUALITY_MISMATCH: High DCF upside despite poor quality metrics""], ""CLOV"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (2902% range)""]}",0.0%,0,,0,"High DCF upside: CLLS, CLMB; Quality concern: 17/20 stocks rated D; High startup concentration: 11/20; Validation issues: METHOD_DIVERGENCE(3), TECH_EXTREME(1)",2025-09-25 18:45:25
50,981-1000,20,"{""Healthcare"": 6, ""Financial Services"": 4, ""Industrials"": 4}","{""startup_loss_making"": 9, ""turnaround"": 4, ""financial"": 4, ""cyclical"": 1, ""mature_profitable"": 1, ""reit"": 1}",inf%,"{""D"": 16, ""B"": 2, ""C"": 2}","{""Very High"": 9, ""Medium"": 7, ""Low"": 4}","{""HOLD"": 8, ""AVOID"": 8, ""SELL"": 2, ""MONITOR"": 1, ""BUY"": 1}",CLSK,"{""DCF_EXTREME"": 2, ""DCF_QUALITY_MISMATCH"": 2, ""METHOD_DIVERGENCE"": 4}","{""CLPS"": [""DCF_EXTREME: 756% difference from current price"", ""DCF_QUALITY_MISMATCH: High DCF upside despite poor quality metrics""], ""CMCT"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (4569% range)""], ""CMPO"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (521% range)""], ""CMPOW"": [""DCF_EXTREME: inf% difference from current price"", ""DCF_QUALITY_MISMATCH: High DCF upside despite poor quality metrics""]}",0.0%,0,,0,"High DCF upside: CLPS, CMCSA, CMPOW; Quality concern: 16/20 stocks rated D; High startup concentration: 9/20; Validation issues: METHOD_DIVERGENCE(4), DCF_EXTREME(2)",2025-09-25 18:45:25
51,1001-1020,20,"{""Healthcare"": 6, ""Financial Services"": 5, ""Technology"": 3}","{""startup_loss_making"": 11, ""financial"": 5, ""turnaround"": 2, ""cyclical"": 1, ""growth_profitable"": 1}",717.0%,"{""D"": 19, ""C"": 1}","{""Very High"": 11, ""Medium"": 8, ""Low"": 1}","{""AVOID"": 11, ""HOLD"": 8, ""BUY"": 1}",,"{""COMP_PE_MISMATCH"": 1, ""DCF_QUALITY_MISMATCH"": 2, ""METHOD_DIVERGENCE"": 2, ""DCF_EXTREME"": 1}","{""CMPR"": [""COMP_PE_MISMATCH: High comparable target despite elevated PE ratio""], ""CMRC"": [""DCF_QUALITY_MISMATCH: High DCF upside despite poor quality metrics""], ""CNCK"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (114630% range)""], ""CNDT"": [""DCF_EXTREME: 1633% difference from current price"", ""DCF_QUALITY_MISMATCH: High DCF upside despite poor quality metrics""]}",0.0%,0,,0,"High DCF upside: CMRC, CNDT, CNVS; Quality concern: 19/20 stocks rated D; High startup concentration: 11/20; Validation issues: DCF_QUALITY_MISMATCH(2), METHOD_DIVERGENCE(2)",2025-09-25 18:45:25
52,1021-1040,20,"{""Healthcare"": 6, ""Financial Services"": 5, ""Technology"": 3}","{""startup_loss_making"": 10, ""financial"": 5, ""mature_profitable"": 3, ""growth_profitable"": 2}",122.8%,"{""D"": 13, ""C"": 5, ""B"": 2}","{""Very High"": 10, ""Low"": 7, ""Medium"": 3}","{""AVOID"": 10, ""BUY"": 4, ""SELL"": 4, ""HOLD"": 2}",COLB,"{""DCF_EXTREME"": 1}","{""CNXC"": [""DCF_EXTREME: 302% difference from current price""]}",0.0%,0,,0,"High DCF upside: CNXC, CNXN, COKE; Quality concern: 13/20 stocks rated D; High startup concentration: 10/20; Validation issues: DCF_EXTREME(1)",2025-09-25 18:45:25
53,1041-1060,20,"{""Healthcare"": 4, ""Technology"": 4, ""Consumer Defensive"": 3}","{""startup_loss_making"": 12, ""growth_profitable"": 3, ""mature_profitable"": 3, ""financial"": 1, ""turnaround"": 1}",128.9%,"{""D"": 14, ""C"": 5, ""B"": 1}","{""Very High"": 12, ""Low"": 6, ""Medium"": 2}","{""AVOID"": 12, ""SELL"": 4, ""BUY"": 2, ""HOLD"": 2}",COLM,"{""DCF_EXTREME"": 1, ""METHOD_DIVERGENCE"": 2, ""COMP_PE_MISMATCH"": 1}","{""COLL"": [""DCF_EXTREME: 745% difference from current price"", ""METHOD_DIVERGENCE: Valuation methods highly divergent (859% range)""], ""COMM"": [""COMP_PE_MISMATCH: High comparable target despite elevated PE ratio"", ""METHOD_DIVERGENCE: Valuation methods highly divergent (2834% range)""]}",0.0%,0,,0,"High DCF upside: COLL, COLM; Quality concern: 14/20 stocks rated D; High startup concentration: 12/20; Validation issues: METHOD_DIVERGENCE(2), DCF_EXTREME(1)",2025-09-25 18:45:25
54,1061-1080,20,"{""Healthcare"": 3, ""Financial Services"": 3, ""Industrials"": 2}","{""startup_loss_making"": 12, ""financial"": 3, ""cyclical"": 2, ""mature_profitable"": 1, ""turnaround"": 1, ""growth_profitable"": 1}",122.6%,"{""D"": 15, ""C"": 3, ""B"": 1, ""A"": 1}","{""Very High"": 12, ""Low"": 5, ""Medium"": 3}","{""AVOID"": 12, ""HOLD"": 4, ""BUY"": 2, ""SELL"": 2}",CPRX,"{""METHOD_DIVERGENCE"": 1, ""DCF_EXTREME"": 1}","{""CPHC"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (855% range)""], ""CPRX"": [""DCF_EXTREME: 413% difference from current price""]}",0.0%,0,,0,"High DCF upside: CPRX; Quality concern: 15/20 stocks rated D; High startup concentration: 12/20; Validation issues: METHOD_DIVERGENCE(1), DCF_EXTREME(1)",2025-09-25 18:45:25
55,1081-1100,20,"{""Healthcare"": 6, ""Industrials"": 5, ""Technology"": 3}","{""startup_loss_making"": 12, ""turnaround"": 4, ""mature_profitable"": 1, ""growth_profitable"": 1, ""cyclical"": 1, ""commodity"": 1}",506.2%,"{""D"": 17, ""B"": 3}","{""Very High"": 12, ""Medium"": 5, ""Low"": 3}","{""AVOID"": 12, ""SELL"": 4, ""HOLD"": 3, ""BUY"": 1}",CRCT,"{""DCF_EXTREME"": 1, ""METHOD_DIVERGENCE"": 5}","{""CRCT"": [""DCF_EXTREME: 1108% difference from current price"", ""METHOD_DIVERGENCE: Valuation methods highly divergent (689% range)""], ""CRDO"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (4864% range)""], ""CRESY"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (220334% range)""], ""CREX"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (1882% range)""], ""CRML"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (167600% range)""]}",0.0%,0,,0,"High DCF upside: CRCT; Quality concern: 17/20 stocks rated D; High startup concentration: 12/20; Validation issues: METHOD_DIVERGENCE(5), DCF_EXTREME(1)",2025-09-25 18:45:25
56,1101-1120,20,"{""Technology"": 7, ""Healthcare"": 5, ""Consumer Cyclical"": 3}","{""turnaround"": 7, ""startup_loss_making"": 6, ""mature_profitable"": 4, ""commodity"": 1, ""growth_profitable"": 1, ""financial"": 1}",163.4%,"{""D"": 15, ""C"": 3, ""B"": 2}","{""Medium"": 9, ""Very High"": 6, ""Low"": 5}","{""SELL"": 6, ""HOLD"": 5, ""AVOID"": 5, ""BUY"": 3, ""MONITOR"": 1}",CRUS,"{""TECH_EXTREME"": 1, ""DCF_EXTREME"": 2, ""METHOD_DIVERGENCE"": 3, ""DCF_QUALITY_MISMATCH"": 1}","{""CRNC"": [""TECH_EXTREME: 209% technical target seems aggressive""], ""CROX"": [""DCF_EXTREME: 337% difference from current price""], ""CRSP"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (1852% range)""], ""CRSR"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (2209% range)""], ""CRWD"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (738% range)""], ""CRWS"": [""DCF_EXTREME: 485% difference from current price"", ""DCF_QUALITY_MISMATCH: High DCF upside despite poor quality metrics""]}",0.0%,0,,0,"High DCF upside: CRNT, CROX, CRTO; Quality concern: 15/20 stocks rated D; Validation issues: METHOD_DIVERGENCE(3), DCF_EXTREME(2)",2025-09-25 18:45:25
57,1121-1140,20,"{""Healthcare"": 4, ""Technology"": 4, ""Financial Services"": 3}","{""startup_loss_making"": 6, ""turnaround"": 5, ""mature_profitable"": 5, ""financial"": 3, ""reit"": 1}",176.7%,"{""D"": 13, ""C"": 6, ""B"": 1}","{""Medium"": 7, ""Low"": 7, ""Very High"": 6}","{""HOLD"": 7, ""AVOID"": 6, ""SELL"": 5, ""BUY"": 2}",,"{""DCF_EXTREME"": 2, ""DCF_QUALITY_MISMATCH"": 2, ""METHOD_DIVERGENCE"": 2}","{""CSBR"": [""DCF_EXTREME: 630% difference from current price"", ""DCF_QUALITY_MISMATCH: High DCF upside despite poor quality metrics""], ""CSGP"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (506% range)""], ""CSTE"": [""DCF_EXTREME: 852% difference from current price"", ""DCF_QUALITY_MISMATCH: High DCF upside despite poor quality metrics""]}",0.0%,0,,0,"High DCF upside: CSBR, CSCO, CSGS; Quality concern: 13/20 stocks rated D; Validation issues: DCF_EXTREME(2), DCF_QUALITY_MISMATCH(2)",2025-09-25 18:45:25
58,1141-1160,20,"{""Healthcare"": 8, ""Financial Services"": 3, ""Communication Services"": 3}","{""startup_loss_making"": 10, ""turnaround"": 4, ""financial"": 3, ""mature_profitable"": 2, ""growth_profitable"": 1}",inf%,"{""D"": 16, ""C"": 2, ""A"": 1, ""B"": 1}","{""Very High"": 10, ""Medium"": 6, ""Low"": 4}","{""AVOID"": 9, ""HOLD"": 6, ""SELL"": 4, ""MONITOR"": 1}",,"{""DCF_EXTREME"": 1, ""METHOD_DIVERGENCE"": 1}","{""CURIW"": [""DCF_EXTREME: inf% difference from current price"", ""METHOD_DIVERGENCE: Valuation methods highly divergent (inf% range)""]}",0.0%,0,,0,"High DCF upside: CURIW; Quality concern: 16/20 stocks rated D; High startup concentration: 10/20; Validation issues: DCF_EXTREME(1), METHOD_DIVERGENCE(1)",2025-09-25 18:45:25
59,1161-1180,20,"{""Healthcare"": 4, ""Financial Services"": 3, ""Technology"": 3}","{""startup_loss_making"": 9, ""mature_profitable"": 4, ""financial"": 3, ""growth_profitable"": 3, ""turnaround"": 1}",-13.1%,"{""D"": 14, ""C"": 4, ""B"": 2}","{""Very High"": 9, ""Low"": 6, ""Medium"": 5}","{""AVOID"": 8, ""SELL"": 6, ""HOLD"": 3, ""BUY"": 2, ""MONITOR"": 1}",,"{""METHOD_DIVERGENCE"": 2}","{""CVAC"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (628% range)""], ""CYBR"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (586% range)""]}",0.0%,0,,0,"High DCF upside: CVAC, CVGW; Quality concern: 14/20 stocks rated D; High startup concentration: 9/20; Validation issues: METHOD_DIVERGENCE(2)",2025-09-25 18:45:25
60,1181-1200,20,"{""Technology"": 6, ""Financial Services"": 6, ""Healthcare"": 4}","{""startup_loss_making"": 12, ""financial"": 6, ""turnaround"": 2}",0.0%,"{""D"": 17, ""C"": 2, ""B"": 1}","{""Very High"": 12, ""Medium"": 5, ""Low"": 3}","{""AVOID"": 11, ""HOLD"": 5, ""SELL"": 3, ""MONITOR"": 1}",,"{""TECH_EXTREME"": 3, ""METHOD_DIVERGENCE"": 1}","{""CYCC"": [""TECH_EXTREME: 622% technical target seems aggressive""], ""CYCCP"": [""TECH_EXTREME: 208% technical target seems aggressive""], ""CYN"": [""TECH_EXTREME: 686% technical target seems aggressive""], ""CYTK"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (820% range)""]}",0.0%,0,,0,"Quality concern: 17/20 stocks rated D; High startup concentration: 12/20; Validation issues: TECH_EXTREME(3), METHOD_DIVERGENCE(1)",2025-09-25 18:45:25
61,1201-1220,20,"{""Technology"": 5, ""Healthcare"": 5, ""Consumer Cyclical"": 2}","{""startup_loss_making"": 8, ""mature_profitable"": 4, ""turnaround"": 4, ""growth_profitable"": 2, ""financial"": 2}",inf%,"{""D"": 12, ""C"": 6, ""B"": 2}","{""Very High"": 8, ""Low"": 8, ""Medium"": 4}","{""AVOID"": 8, ""BUY"": 5, ""HOLD"": 4, ""SELL"": 3}","DAVE, DAVEW","{""COMP_PE_MISMATCH"": 1, ""TECH_EXTREME"": 1, ""METHOD_DIVERGENCE"": 3, ""DCF_EXTREME"": 2, ""DCF_QUALITY_MISMATCH"": 1}","{""DAKT"": [""COMP_PE_MISMATCH: High comparable target despite elevated PE ratio""], ""DALN"": [""TECH_EXTREME: 222% technical target seems aggressive""], ""DASH"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (850% range)""], ""DAVEW"": [""DCF_EXTREME: inf% difference from current price"", ""METHOD_DIVERGENCE: Valuation methods highly divergent (inf% range)""], ""DCGO"": [""DCF_EXTREME: 958% difference from current price"", ""DCF_QUALITY_MISMATCH: High DCF upside despite poor quality metrics""]}",0.0%,0,,0,"High DCF upside: DAVE, DAVEW, DBX; Quality concern: 12/20 stocks rated D; High startup concentration: 8/20; Validation issues: METHOD_DIVERGENCE(3), DCF_EXTREME(2)",2025-09-25 18:45:25
62,1221-1240,20,"{""Industrials"": 5, ""Technology"": 3, ""Financial Services"": 3}","{""startup_loss_making"": 12, ""mature_profitable"": 3, ""financial"": 3, ""growth_profitable"": 1, ""turnaround"": 1}",214.6%,"{""D"": 15, ""C"": 4, ""B"": 1}","{""Very High"": 12, ""Low"": 5, ""Medium"": 3}","{""AVOID"": 12, ""SELL"": 3, ""HOLD"": 3, ""BUY"": 2}",,"{""DCF_EXTREME"": 1, ""METHOD_DIVERGENCE"": 3}","{""DDI"": [""DCF_EXTREME: 591% difference from current price"", ""METHOD_DIVERGENCE: Valuation methods highly divergent (548% range)""], ""DEFT"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (620% range)""], ""DGICB"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (1333% range)""]}",0.0%,0,,0,"High DCF upside: DDI, DGII; Quality concern: 15/20 stocks rated D; High startup concentration: 12/20; Validation issues: METHOD_DIVERGENCE(3), DCF_EXTREME(1)",2025-09-25 18:45:25
63,1241-1260,20,"{""Communication Services"": 3, ""Healthcare"": 3, ""Technology"": 2}","{""startup_loss_making"": 13, ""turnaround"": 4, ""reit"": 1, ""financial"": 1, ""mature_profitable"": 1}",inf%,"{""D"": 17, ""B"": 2, ""C"": 1}","{""Very High"": 13, ""Medium"": 4, ""Low"": 3}","{""AVOID"": 11, ""HOLD"": 4, ""SELL"": 2, ""BUY"": 1, ""MONITOR"": 1, ""SPECULATIVE BUY"": 1}",DJCO,"{""DCF_EXTREME"": 2, ""DCF_QUALITY_MISMATCH"": 2, ""METHOD_DIVERGENCE"": 2, ""TECH_ANOMALY"": 1}","{""DHAI"": [""DCF_EXTREME: 305% difference from current price"", ""DCF_QUALITY_MISMATCH: High DCF upside despite poor quality metrics""], ""DHAIW"": [""DCF_EXTREME: inf% difference from current price"", ""DCF_QUALITY_MISMATCH: High DCF upside despite poor quality metrics""], ""DJCO"": [""TECH_ANOMALY: Low PE tech stock with high DCF upside unusual""]}",0.0%,0,,0,"High DCF upside: DHAI, DHAIW, DJCO; Quality concern: 17/20 stocks rated D; High startup concentration: 13/20; Validation issues: DCF_EXTREME(2), DCF_QUALITY_MISMATCH(2)",2025-09-25 18:45:25
64,1261-1280,20,"{""Healthcare"": 3, ""Communication Services"": 2, ""Technology"": 2}","{""startup_loss_making"": 11, ""turnaround"": 2, ""financial"": 2, ""commodity"": 2, ""growth_profitable"": 1, ""mature_profitable"": 1, ""cyclical"": 1}",3.1%,"{""D"": 16, ""C"": 2, ""B"": 2}","{""Very High"": 11, ""Medium"": 5, ""Low"": 4}","{""AVOID"": 9, ""HOLD"": 6, ""SELL"": 2, ""BUY"": 1, ""MONITOR"": 1, ""SPECULATIVE BUY"": 1}",DLTR,"{""METHOD_DIVERGENCE"": 2, ""COMP_UNDERVALUED"": 1}","{""DKI"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (2949% range)""], ""DLXY"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (1012% range)""], ""DMLP"": [""COMP_UNDERVALUED: Comparable suggests undervaluation vs PE ratio""]}",0.0%,0,,0,"High DCF upside: DLTR, DMLP; Quality concern: 16/20 stocks rated D; High startup concentration: 11/20; Validation issues: METHOD_DIVERGENCE(2), COMP_UNDERVALUED(1)",2025-09-25 18:45:25
65,1281-1300,20,"{""Consumer Cyclical"": 4, ""Healthcare"": 4, ""Financial Services"": 4}","{""startup_loss_making"": 11, ""mature_profitable"": 5, ""financial"": 4}",82.3%,"{""D"": 17, ""B"": 2, ""C"": 1}","{""Very High"": 11, ""Medium"": 6, ""Low"": 3}","{""AVOID"": 11, ""HOLD"": 4, ""BUY"": 3, ""SELL"": 2}","DORM, DOX","{""DCF_EXTREME"": 1, ""TECH_EXTREME"": 1}","{""DOOO"": [""DCF_EXTREME: 371% difference from current price""], ""DRRX"": [""TECH_EXTREME: 257% technical target seems aggressive""]}",0.0%,0,,0,"High DCF upside: DOOO; Quality concern: 17/20 stocks rated D; High startup concentration: 11/20; Validation issues: DCF_EXTREME(1), TECH_EXTREME(1)",2025-09-25 18:45:25
66,1301-1320,20,"{""Healthcare"": 5, ""Technology"": 4, ""Consumer Defensive"": 3}","{""startup_loss_making"": 9, ""turnaround"": 3, ""cyclical"": 2, ""mature_profitable"": 2, ""financial"": 2, ""growth_profitable"": 1, ""commodity"": 1}",374.3%,"{""D"": 16, ""C"": 4}","{""Very High"": 9, ""Medium"": 7, ""Low"": 4}","{""AVOID"": 9, ""SELL"": 5, ""HOLD"": 4, ""BUY"": 2}",,"{""TECH_EXTREME"": 1, ""DCF_EXTREME"": 2, ""COMP_PE_MISMATCH"": 1, ""TECH_ANOMALY"": 1, ""METHOD_DIVERGENCE"": 1}","{""DRUG"": [""TECH_EXTREME: 1467% technical target seems aggressive""], ""DSP"": [""DCF_EXTREME: 720% difference from current price"", ""COMP_PE_MISMATCH: High comparable target despite elevated PE ratio""], ""DSWL"": [""DCF_EXTREME: 385% difference from current price"", ""TECH_ANOMALY: Low PE tech stock with high DCF upside unusual""], ""DSY"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (617% range)""]}",0.0%,0,,0,"High DCF upside: DSP, DSWL; Quality concern: 16/20 stocks rated D; High startup concentration: 9/20; Validation issues: DCF_EXTREME(2), TECH_EXTREME(1)",2025-09-25 18:45:25
67,1321-1340,20,"{""Technology"": 5, ""Real Estate"": 1, ""Healthcare"": 1}","{""startup_loss_making"": 16, ""turnaround"": 2, ""reit"": 1, ""growth_profitable"": 1}",-2.7%,"{""D"": 18, ""B"": 1, ""C"": 1}","{""Very High"": 16, ""Medium"": 2, ""Low"": 2}","{""AVOID"": 16, ""HOLD"": 2, ""SELL"": 2}",,"{""METHOD_DIVERGENCE"": 1}","{""DUO"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (1420% range)""]}",0.0%,0,,0,Quality concern: 18/20 stocks rated D; High startup concentration: 16/20; Validation issues: METHOD_DIVERGENCE(1),2025-09-25 18:45:25
68,1341-1360,20,"{""Healthcare"": 4, ""Industrials"": 2, ""Energy"": 1}","{""startup_loss_making"": 11, ""turnaround"": 4, ""commodity"": 1, ""growth_profitable"": 1, ""cyclical"": 1, ""mature_profitable"": 1, ""financial"": 1}",-42.8%,"{""D"": 17, ""B"": 2, ""C"": 1}","{""Very High"": 11, ""Medium"": 6, ""Low"": 3}","{""AVOID"": 11, ""SELL"": 4, ""HOLD"": 3, ""BUY"": 2}","DXPE, DXST","{""TECH_EXTREME"": 1, ""METHOD_DIVERGENCE"": 2}","{""DWTX"": [""TECH_EXTREME: 209% technical target seems aggressive""], ""DXLG"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (651% range)""], ""DXR"": [""METHOD_DIVERGENCE: Valuation methods highly divergent (56800% range)""]}",0.0%,0,,0,"Quality concern: 17/20 stocks rated D; High startup concentration: 11/20; Validation issues: METHOD_DIVERGENCE(2), TECH_EXTREME(1)",2025-09-25 18:45:25
